"xcoord","ycoord","lon","lat"
1009860,215982,-73.9075562972,40.7594600406
1017452,259825,-73.8799347793,40.8797713372
1011444,193443,-73.9019296667,40.6975912981
1036230,227609,-73.8122795203,40.7912573209
959782,172153,-74.0881622314,40.6391629839
1040970,188491,-73.795491369,40.6838592491
1010488,214587,-73.9052948689,40.7556292827
1042054,191939,-73.791553349,40.6933161775
1030216,218852,-73.8340583233,40.7672550406
1037490,191921,-73.8080116488,40.6932954045
997351,185330,-73.9527693295,40.6753550595
995547,197552,-73.9592524679,40.7089041089
1033242,225520,-73.8230855845,40.7855406577
929317,142956,-74.1976949461,40.5588867854
994856,220214,-73.9617091282,40.7711065154
1008843,189911,-73.9113225993,40.6879043899
987975,190082,-73.9865683018,40.6884071291
999619,196139,-73.9445682617,40.7050196223
1033179,217810,-73.8233692218,40.7643791231
1037247,224866,-73.8086283814,40.7837224977
1056827,180411,-73.7384049536,40.6615657445
1052869,183065,-73.752643997,40.6688819149
1015865,186157,-73.8860203212,40.6775782266
1019760,212149,-73.8718408297,40.7489052213
995621,160699,-73.9590476988,40.6077506507
1001889,193443,-73.9363880625,40.6976155016
1037302,186193,-73.8087346929,40.6775745206
1035706,223977,-73.8141997085,40.7812915403
989422,208783,-73.9813363058,40.7397361798
1002752,185273,-73.9332982421,40.6751889667
1039001,182590,-73.8026386733,40.6676747737
1035424,152949,-73.8157574022,40.5863380441
946913,158313,-74.1344547533,40.6011302116
1001573,228281,-73.9374379301,40.7932376724
996438,219011,-73.9559998116,40.7678025541
1005698,188005,-73.9226688962,40.6826810377
1021080,236757,-73.8669419195,40.8164421636
998418,234706,-73.9488186623,40.8108781557
1024659,206372,-73.8541945798,40.7330277857
1001833,245768,-73.9364531247,40.8412340516
988358,150199,-73.9852115495,40.5789366039
989003,222351,-73.9828387183,40.776977105
1010918,217722,-73.9037303644,40.7642327626
1038607,216870,-73.8037821282,40.7617673641
988819,215108,-73.9835079962,40.7570970445
928823,142336,-74.1994676849,40.557181935
1043190,198383,-73.7874004443,40.710995902
985472,204577,-73.9955910511,40.7281931729
985478,200616,-73.995570126,40.7173211852
1013897,248318,-73.8928412766,40.8482007866
1038719,223147,-73.8033269588,40.778995361
950475,169588,-74.1216840087,40.6320920111
1027231,260419,-73.8445681702,40.8813594736
1021983,238165,-73.8636716826,40.8203029121
1044581,196956,-73.782395844,40.7070697616
1018165,211923,-73.8775984776,40.7482911701
996730,223176,-73.9549379207,40.7792339797
1037195,195032,-73.8090509879,40.7018361247
988567,221561,-73.9844134566,40.7748089863
1008805,245747,-73.9112556497,40.8411597783
999326,227810,-73.9455540328,40.7919490239
1035994,187349,-73.8134414592,40.6807552139
1003309,182230,-73.9312988001,40.6668354336
1037328,224857,-73.8083359632,40.7836973091
1025060,192933,-73.852829147,40.6961391528
1011050,250305,-73.9031237721,40.8536636097
1035762,194714,-73.8142215967,40.700971749
1009748,192649,-73.9080489907,40.695417003
1008128,233279,-73.9137467666,40.80694053
1002288,233635,-73.9348413233,40.8079315045
984822,209558,-73.9979358132,40.7418648558
988002,214967,-73.9864570718,40.7567104199
1011360,169299,-73.9023296812,40.6313216731
987170,173704,-73.9894780846,40.6434534613
1007663,240371,-73.9154017194,40.8264073165
1035948,195480,-73.8135449081,40.70307315
1039498,198617,-73.800715707,40.711661999
1044818,182944,-73.7816669933,40.6686085378
1027822,187110,-73.8429063785,40.6801432125
1036870,182369,-73.8103220049,40.6670811013
1026384,237292,-73.8477764991,40.8178868808
994006,150917,-73.9648781953,40.5809029557
1023182,214890,-73.8594746371,40.7564141583
1013842,203805,-73.8932361686,40.7260248079
1039716,187291,-73.8000226308,40.6805734776
930856,133353,-74.1920805718,40.5325378315
988442,204578,-73.9848753566,40.7281950087
1030199,215889,-73.8341399483,40.7591224718
1037364,195466,-73.8084380592,40.7030263373
1000890,238220,-73.9398799506,40.8205187894
1018829,207126,-73.8752267202,40.7351220417
986700,206344,-73.991159811,40.7330429003
1012478,181953,-73.8982488645,40.6660506449
998384,217282,-73.9489781479,40.7630539997
1002380,219910,-73.9345460379,40.7702598856
1021521,256341,-73.8652398474,40.8701925962
983269,204916,-74.0035394756,40.7291236751
994427,230272,-73.9632427106,40.7987135457
1050597,213361,-73.7605354553,40.7520542427
1024089,242301,-73.8560382159,40.8316457924
984871,202532,-73.9977596345,40.7225802072
1024636,186928,-73.8543941882,40.6796587737
1046278,187075,-73.7763660517,40.6799370582
1004530,253065,-73.9266838048,40.8612563642
1041730,184754,-73.7927830103,40.673597156
1011182,253938,-73.9026320236,40.8636346968
999859,198111,-73.9436980768,40.7104318749
993331,232003,-73.967198902,40.8034658612
1004948,176996,-73.9254068323,40.6524655811
985591,204271,-73.9951617628,40.7273532602
1043348,182385,-73.7869708675,40.6670841465
1031858,216238,-73.8281490738,40.7600716081
964333,165699,-74.071745191,40.6214595257
1006872,177464,-73.9184713958,40.6537454325
996645,197345,-73.9552924362,40.708334473
1002089,216586,-73.9356054441,40.7611369597
989988,173256,-73.9793240969,40.6422224202
1020250,190945,-73.8701857821,40.6907034327
1054890,182168,-73.745368188,40.6664039653
1004017,241729,-73.9285718173,40.8301435494
1001068,233533,-73.939248584,40.8076539493
1004228,250777,-73.9277824131,40.8549771808
1018875,183664,-73.8751813682,40.6707242473
1014769,181236,-73.8899939404,40.6640750398
1009017,239723,-73.9105117014,40.8246250488
1029431,183012,-73.8371328055,40.6688870775
1006246,183085,-73.9207091317,40.6691754076
1018327,214892,-73.8769987633,40.7564396923
999289,204286,-73.9457402791,40.7273817488
994873,199372,-73.9616806693,40.7139004106
958021,149362,-74.0944188848,40.5766013555
1042250,186078,-73.7908970092,40.6772278358
1007246,241093,-73.9169059914,40.8283900951
1025555,192179,-73.8510486828,40.6940673042
1055307,217727,-73.7434897216,40.7640011508
1039465,197377,-73.8008449094,40.7082587079
1006618,210714,-73.9192763707,40.7450095171
1054785,193623,-73.7456267682,40.6978460384
1021296,209941,-73.8663094214,40.7428385204
1004787,175122,-73.9259927631,40.6473222346
1018219,182885,-73.8775500855,40.6685886097
1032051,217053,-73.827446607,40.7623075281
1038024,216282,-73.8058913378,40.7601570242
1020049,253137,-73.8705792419,40.861404691
1033082,190909,-73.8239145945,40.6905431235
983533,174507,-74.0025837201,40.6456579756
1006433,211251,-73.9199422436,40.7464839129
1014512,252037,-73.890601581,40.8584062411
1041866,187468,-73.7922695262,40.6810455678
959994,172152,-74.0873983574,40.6391608223
1042093,186596,-73.7914585813,40.6786506519
1034057,193722,-73.8203780102,40.6982587072
961231,166145,-74.082920757,40.6226761854
978367,167279,-74.0211931752,40.6258167292
1044721,192562,-73.7819303427,40.6950083417
1001522,187547,-73.9377266986,40.6814330659
1026472,261494,-73.8473061535,40.8843136725
1005924,189674,-73.9218486814,40.687261509
993639,188235,-73.9661474842,40.6833333409
1029338,219569,-73.8372231703,40.7692275376
984920,206250,-73.9975824883,40.7327852073
1025836,269079,-73.8495591025,40.9051350742
1028836,182761,-73.8392792999,40.6682011561
1016923,245460,-73.881917774,40.8403457429
1039562,195764,-73.8005082908,40.7038308089
996490,200716,-73.9558453773,40.7175872792
990799,217288,-73.9763589768,40.7630793406
991723,229299,-73.9730101001,40.796045626
984172,210189,-74.0002814873,40.7435968116
1014695,240108,-73.8899941844,40.8256640176
1013701,195936,-73.8937793026,40.7044267712
1010930,248208,-73.9035658908,40.8479083329
1037831,194658,-73.8067602024,40.7008057566
1007497,195193,-73.9161577716,40.7024058856
1022686,187005,-73.8614241765,40.6798788029
1018214,181284,-73.8775761749,40.6641942441
990529,202280,-73.977347651,40.7218863215
1033354,216296,-73.8227485431,40.7602226208
1005660,193966,-73.9227869611,40.6990426943
1011355,183732,-73.9022896933,40.6709371094
1001324,188854,-73.9384372654,40.6850208663
993989,220041,-73.9648395111,40.7706326732
1022551,210469,-73.8617774129,40.7442824005
1001535,173045,-73.9377170041,40.6416282626
982034,158265,-74.0079800567,40.6010768355
1035777,217230,-73.8139950698,40.7627724158
1064431,209374,-73.7106526147,40.7409963656
1004139,254454,-73.9280932241,40.8650696376
1036214,202844,-73.8125287093,40.72328397
1035832,203811,-73.8138994405,40.7259403802
1013447,251882,-73.8944522728,40.8579843992
1015536,260696,-73.886859351,40.8821689593
1030205,259441,-73.8338200534,40.8786601872
1052741,215851,-73.7527718465,40.7588722848
1000712,197605,-73.9406225296,40.7090414793
1023842,186896,-73.8572570218,40.6795745281
1010147,172778,-73.9066864512,40.6408744113
1057268,184738,-73.7367685652,40.6734387166
1016204,235617,-73.8845631599,40.8133321683
1036564,209167,-73.8112168512,40.7406369504
991456,203958,-73.9740015756,40.726491318
1029088,193310,-73.8383007146,40.6971544368
1020088,254847,-73.8704291049,40.8660979603
999985,237748,-73.9431508067,40.8192249411
943772,170503,-74.1458389131,40.6345753948
994210,199073,-73.9640726878,40.7130804982
1054510,196275,-73.7465908388,40.7051273145
1007367,246044,-73.9164517058,40.8419788377
1024710,212228,-73.8539753364,40.749100793
962308,156722,-74.0790104927,40.5968147284
962353,156745,-74.0788485278,40.5968779701
915554,122906,-74.247022032,40.503757551
963821,163559,-74.0735830456,40.6155845065
993425,230317,-73.9668616725,40.7988381557
1003995,171527,-73.9288573385,40.6374565362
963036,165011,-74.0764150915,40.619568099
1012837,192079,-73.896911853,40.6938430472
986177,188079,-73.993052148,40.6829099263
1014135,204462,-73.8921761486,40.7278271266
915210,124691,-74.2482771977,40.5086543638
948369,172050,-74.129284551,40.6388413899
1051986,161055,-73.7560479548,40.6084762044
993902,149607,-73.9652544681,40.5773073781
1024191,192281,-73.8559668342,40.6943535312
996219,163966,-73.9568882301,40.6167171042
1007269,241141,-73.9168227183,40.8285217814
1050178,191044,-73.7622663364,40.690802828
1020383,217769,-73.8695621603,40.7643281477
1007210,241520,-73.9170346128,40.8295621811
1019739,211378,-73.8719206893,40.7467891068
1025178,253697,-73.8520334639,40.8629194309
982483,150092,-74.0063610217,40.5786436857
1013620,238438,-73.8938857488,40.8210839843
1008439,179301,-73.9128174173,40.6587834509
965531,154655,-74.067399137,40.5911486239
1002724,247410,-73.9332284315,40.8457390404
1027332,266080,-73.8441665066,40.8968966172
987026,188228,-73.9899909936,40.6833186718
1011951,240738,-73.8999063701,40.8274022189
999595,157918,-73.9447417834,40.6001113831
1059024,198748,-73.7302826759,40.7118780881
1022649,245042,-73.8612260841,40.8391754139
1022668,245021,-73.8611575386,40.8391176925
1009181,242550,-73.9099086305,40.8323838904
962525,165894,-74.0782586086,40.6219905108
1012212,179425,-73.8992181759,40.6591126925
1023387,209201,-73.8587677968,40.740798401
1006955,211184,-73.9180585891,40.7462986899
947550,170872,-74.1322291176,40.635604679
1002421,165806,-73.934543975,40.6217569714
1021353,210810,-73.8660989279,40.7452234665
1034251,184948,-73.8197434911,40.6741750427
1046387,205563,-73.7758024678,40.7306813311
946550,167033,-74.1358106404,40.6250632476
1042543,212301,-73.7896136225,40.7492015825
983614,184774,-74.0022928038,40.673838636
985917,168721,-73.9939943704,40.6297765123
1021256,244181,-73.8662651262,40.8368181688
1051856,213466,-73.7559903462,40.7523329037
1040486,191442,-73.7972118328,40.6919621334
1008103,216111,-73.9138980291,40.7598190272
1051778,194231,-73.7564648812,40.6995383066
1001733,169648,-73.9370123531,40.6323038354
987327,212309,-73.9888947157,40.7494151445
1007631,210474,-73.9156214026,40.7443481572
1027603,245255,-73.8433209963,40.8397371053
1002273,218727,-73.9349355075,40.7670130776
996831,189551,-73.9546361108,40.6869414982
1002052,155815,-73.9358995314,40.5943344794
962437,168880,-74.078585255,40.6301862344
1039935,193229,-73.7991839704,40.6968705055
1004530,237990,-73.9267293905,40.8198798976
994739,197902,-73.9621663249,40.7098657706
1008188,243900,-73.9134921433,40.8360919964
1040111,193447,-73.7985474583,40.6974677539
1013949,247820,-73.8926555292,40.8468337497
1000258,194907,-73.9422664944,40.7016369395
943786,138309,-74.1455956812,40.5462095012
998190,197550,-73.9497193477,40.7088948501
1017512,240668,-73.8798128564,40.8271908977
1042645,219789,-73.7891804528,40.7697534923
1042758,219834,-73.7887721063,40.7698762581
937059,147925,-74.1698674986,40.5725702807
1003954,251180,-73.9287716986,40.8560839109
1036756,207570,-73.8105364565,40.7362524536
1008018,242228,-73.9141124184,40.8315032997
1030878,180522,-73.8319339346,40.6620450902
985165,148879,-73.9967062565,40.5753143681
1043335,220057,-73.7866870458,40.7704844955
1043094,219962,-73.7875579499,40.7702253535
999477,198234,-73.9450756786,40.7107701463
995540,234144,-73.9592162666,40.8093397685
995224,167086,-73.9604671006,40.6252821412
1014819,196060,-73.8897464618,40.7047633301
1042852,219868,-73.7884324487,40.7699689563
1028068,187173,-73.8420190472,40.6803149186
995874,234752,-73.9580086801,40.8110081264
1036014,181046,-73.8134177552,40.6634548143
1013394,240336,-73.8946940456,40.8262942008
1014000,238004,-73.8925147285,40.819891506
961849,167007,-74.0806974132,40.6250437782
1001311,244556,-73.938342772,40.8379084889
1000900,244770,-73.9398275648,40.8384966411
1008234,243340,-73.9133279097,40.8345548342
1004561,209366,-73.9267039223,40.7413145586
996414,224076,-73.956077286,40.7817046817
942389,140403,-74.1506352485,40.5519506414
1007593,243218,-73.9156447441,40.834221697
965746,154361,-74.0666242089,40.5903421044
1001630,195300,-73.9373173078,40.7027130437
1001204,228594,-73.9387697842,40.7940974883
1013121,192390,-73.8958863829,40.6946957476
989658,224604,-73.9804719481,40.7831606173
1017479,195126,-73.8801572316,40.7021901326
988063,150158,-73.9862735476,40.5788241988
1009371,247080,-73.9092050742,40.8448168793
1005927,211340,-73.921768094,40.7467294503
962492,150425,-74.078327656,40.5795311803
991649,189068,-73.9733216149,40.6856216228
992081,224190,-73.971723084,40.7820224826
985054,211504,-73.997098358,40.7472061209
1016223,211651,-73.8846085713,40.747551834
1033142,186890,-73.8237274014,40.6795115779
987977,188618,-73.9865619,40.6843887835
979859,199625,-74.0158393997,40.7146001231
1012232,211916,-73.8990110829,40.7482927213
991039,189481,-73.9755206601,40.6867557021
999351,197696,-73.9455313715,40.7092936802
1033144,186883,-73.8237202415,40.6794923535
1017481,239375,-73.8799312739,40.8236421004
1000144,192348,-73.9426836787,40.6946132877
988062,220647,-73.9862372793,40.7723005279
958110,151673,-74.0941074411,40.5829448536
1014031,180201,-73.8926586381,40.6612367088
986140,213456,-73.9931784272,40.752563703
1000597,197597,-73.9410373472,40.7090197344
1043371,184476,-73.7868696213,40.6728233036
1001163,184609,-73.9390284272,40.6733696149
998803,229452,-73.9474392538,40.7964567456
998414,238422,-73.9488252698,40.8210775394
1030932,217855,-73.8314804251,40.7645147867
1026318,268868,-73.847816756,40.9045536631
999032,224928,-73.9466221362,40.7840392041
1025769,257044,-73.8498760948,40.8721031539
1029327,191800,-73.8374489158,40.6930086301
1007868,245016,-73.9146446383,40.8391559529
1014638,184591,-73.8904510072,40.6732842098
998980,187117,-73.9468926855,40.6802574089
998398,240135,-73.9488794661,40.8257792637
1009380,247079,-73.9091725493,40.844814109
999315,227816,-73.9455937451,40.791965511
962932,174077,-74.0768183486,40.6444520907
1020304,217951,-73.8698463687,40.7648280127
952210,166605,-74.1154190264,40.6239107565
1004175,239440,-73.9280076814,40.8238605441
987097,188359,-73.9897349442,40.6836782144
1055830,206008,-73.7417264745,40.7318313645
1002137,183683,-73.9355196037,40.6708260388
1035478,205126,-73.8151666079,40.7295517838
1003127,187889,-73.9319389984,40.6823685005
1010568,248637,-73.9048726447,40.8490868969
1035255,216971,-73.815881373,40.7620645559
991958,228599,-73.9721621646,40.7941241139
995753,183664,-73.9585331527,40.6707844847
987843,201249,-73.9870383126,40.7190579738
1016060,212300,-73.8851937723,40.749333762
995356,220077,-73.9599042034,40.7707298721
991743,149148,-73.9730270032,40.5760496011
1009045,245777,-73.9103881542,40.8412414489
1014828,208938,-73.8896554928,40.7401102667
1040004,189583,-73.7989653132,40.686862669
1007854,243146,-73.914701815,40.8340233842
986383,207220,-73.9923033455,40.7354473867
1039088,216532,-73.8020485777,40.7608366729
1038094,199163,-73.8057756723,40.7131692909
1009345,248793,-73.909292635,40.8495186312
1026594,257087,-73.8468928039,40.8722172563
993270,187659,-73.9674787033,40.6817527358
1006242,176926,-73.9207436386,40.6522703274
1018585,214928,-73.8760673274,40.7565375049
987522,191488,-73.9882010577,40.6922664543
1028652,258996,-73.8394388634,40.8774467518
1003085,181988,-73.9321069195,40.666171677
997403,238745,-73.9524773931,40.8219656463
1002884,219706,-73.9327270346,40.7696989108
